Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
76487407,38,72,1,0,DOWN,185609493188,"NACH-OBEN"
76487407,38,72,1,0,UP,185697858488,"NACH-OBEN"
76487407,13,28,0,0,DOWN,185816787288,"EINGABE"
76487407,13,28,0,0,UP,185889416488,"EINGABE"
85922219,78,49,0,0,DOWN,188288904488,"N"
85922219,78,49,0,0,UP,188321369388,"N"
85922219,76,38,0,0,DOWN,188323316888,"L"
85922219,76,38,0,0,UP,188354894688,"L"
85922219,39,77,1,0,DOWN,188360861088,"NACH-RECHTS"
85922219,39,77,1,0,UP,188394980688,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,188400616388,"B"
85922219,68,32,0,0,DOWN,188434373388,"D"
85922219,66,48,0,0,UP,188450352488,"B"
85922219,68,32,0,0,UP,188480636288,"D"
85922219,70,33,0,0,DOWN,188496954888,"F"
85922219,70,33,0,0,UP,188528841588,"F"
85922219,69,18,0,0,DOWN,188536953588,"E"
85922219,69,18,0,0,UP,188584615688,"E"
85922219,82,19,0,0,DOWN,188608647688,"R"
85922219,82,19,0,0,UP,188656752688,"R"
85922219,78,49,0,0,DOWN,188712816488,"N"
85922219,76,38,0,0,DOWN,188745052188,"L"
85922219,78,49,0,0,UP,188754645088,"N"
85922219,76,38,0,0,UP,188777194088,"L"
85922219,39,77,1,0,DOWN,188785041888,"NACH-RECHTS"
85922219,39,77,1,0,UP,188809196988,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,188825201888,"B"
85922219,68,32,0,0,DOWN,188849100588,"D"
85922219,66,48,0,0,UP,188864654488,"B"
85922219,68,32,0,0,UP,188905316988,"D"
85922219,70,33,0,0,DOWN,188921092088,"F"
85922219,70,33,0,0,UP,188945015388,"F"
85922219,69,18,0,0,DOWN,188953098288,"E"
85922219,69,18,0,0,UP,189000939688,"E"
76487407,13,28,0,0,DOWN,189009186088,"EINGABE"
85922219,82,19,0,0,DOWN,189025815588,"R"
85922219,82,19,0,0,UP,189081337888,"R"
76487407,13,28,0,0,UP,189104935488,"EINGABE"
85922219,78,49,0,0,DOWN,189129421788,"N"
85922219,76,38,0,0,DOWN,189161334988,"L"
85922219,78,49,0,0,UP,189170184888,"N"
76487407,13,28,0,0,DOWN,189177455988,"EINGABE"
85922219,76,38,0,0,UP,189200737588,"L"
85922219,39,77,1,0,DOWN,189208732988,"NACH-RECHTS"
85922219,39,77,1,0,UP,189224888188,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,189232677288,"B"
76487407,13,28,0,0,UP,189256700288,"EINGABE"
85922219,68,32,0,0,DOWN,189273060888,"D"
85922219,66,48,0,0,UP,189305297788,"B"
85922219,71,34,0,0,DOWN,189307269588,"G"
76487407,13,28,0,0,DOWN,189312875088,"EINGABE"
85922219,68,32,0,0,UP,189322155188,"D"
85922219,71,34,0,0,UP,189330976788,"G"
85922219,70,33,0,0,DOWN,189337588288,"F"
85922219,70,33,0,0,UP,189369488088,"F"
76487407,13,28,0,0,UP,189377445388,"EINGABE"
85922219,69,18,0,0,DOWN,189378899088,"E"
85922219,72,35,0,0,DOWN,189409140088,"H"
85922219,69,18,0,0,UP,189424769888,"E"
85922219,72,35,0,0,UP,189440966088,"H"
85922219,82,19,0,0,DOWN,189449329888,"R"
85922219,85,22,0,0,DOWN,189481619788,"U"
85922219,82,19,0,0,UP,189497614288,"R"
85922219,85,22,0,0,UP,189504719588,"U"
85922219,78,49,0,0,DOWN,189544914488,"N"
85922219,76,38,0,0,DOWN,189585524588,"L"
85922219,78,49,0,0,UP,189595197888,"N"
85922219,76,38,0,0,UP,189617083488,"L"
85922219,39,77,1,0,DOWN,189618083688,"NACH-RECHTS"
85922219,39,77,1,0,UP,189649408888,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,189657028688,"B"
85922219,68,32,0,0,DOWN,189688863388,"D"
85922219,66,48,0,0,UP,189713125288,"B"
85922219,71,34,0,0,DOWN,189721187788,"G"
85922219,68,32,0,0,UP,189736984288,"D"
85922219,71,34,0,0,UP,189753432388,"G"
85922219,70,33,0,0,DOWN,189761432888,"F"
85922219,70,33,0,0,UP,189785013988,"F"
85922219,69,18,0,0,DOWN,189792817688,"E"
85922219,69,18,0,0,UP,189840808488,"E"
85922219,82,19,0,0,DOWN,189868741088,"R"
85922219,82,19,0,0,UP,189913080788,"R"
85922219,78,49,0,0,DOWN,189969694488,"N"
85922219,76,38,0,0,DOWN,190009574488,"L"
85922219,78,49,0,0,UP,190018554888,"N"
85922219,76,38,0,0,UP,190035492888,"L"
85922219,39,77,1,0,DOWN,190049310088,"NACH-RECHTS"
85922219,39,77,1,0,UP,190073103288,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,190088849488,"B"
85922219,68,32,0,0,DOWN,190112607388,"D"
85922219,66,48,0,0,UP,190128868688,"B"
85922219,68,32,0,0,UP,190160668088,"D"
85922219,70,33,0,0,DOWN,190176535888,"F"
85922219,70,33,0,0,UP,190208769888,"F"
85922219,69,18,0,0,DOWN,190217122188,"E"
85922219,69,18,0,0,UP,190264812988,"E"
85922219,82,19,0,0,DOWN,190288657088,"R"
85922219,82,19,0,0,UP,190337457888,"R"
85922219,78,49,0,0,DOWN,190393172888,"N"
85922219,76,38,0,0,DOWN,190426354388,"L"
85922219,78,49,0,0,UP,190434857388,"N"
85922219,76,38,0,0,UP,190456798388,"L"
85922219,39,77,1,0,DOWN,190465036988,"NACH-RECHTS"
85922219,39,77,1,0,UP,190489236888,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,190498991188,"B"
85922219,68,32,0,0,DOWN,190529220988,"D"
85922219,66,48,0,0,UP,190545771688,"B"
85922219,68,32,0,0,UP,190585419488,"D"
85922219,70,33,0,0,DOWN,190601708388,"F"
85922219,70,33,0,0,UP,190624525588,"F"
85922219,69,18,0,0,DOWN,190632797888,"E"
85922219,69,18,0,0,UP,190689337088,"E"
85922219,82,19,0,0,DOWN,190705326688,"R"
85922219,85,22,0,0,DOWN,190737035788,"U"
85922219,82,19,0,0,UP,190753357788,"R"
85922219,85,22,0,0,UP,190760676388,"U"
85922219,78,49,0,0,DOWN,190808998388,"N"
85922219,76,38,0,0,DOWN,190841045188,"L"
85922219,78,49,0,0,UP,190849952688,"N"
85922219,76,38,0,0,UP,190880693888,"L"
85922219,39,77,1,0,DOWN,190888641488,"NACH-RECHTS"
85922219,39,77,1,0,UP,190904800088,"NACH-RECHTS"
85922219,66,48,0,0,DOWN,190912651088,"B"
85922219,68,32,0,0,DOWN,190952815288,"D"
85922219,66,48,0,0,UP,190985507088,"B"
85922219,71,34,0,0,DOWN,190986874388,"G"
85922219,68,32,0,0,UP,191002028788,"D"
85922219,71,34,0,0,UP,191008531988,"G"
85922219,70,33,0,0,DOWN,191016789588,"F"
85922219,70,33,0,0,UP,191048806388,"F"
85922219,69,18,0,0,DOWN,191056834988,"E"
85922219,72,35,0,0,DOWN,191088619988,"H"
85922219,69,18,0,0,UP,191105061088,"E"
85922219,72,35,0,0,UP,191121242688,"H"
85922219,82,19,0,0,DOWN,191129655888,"R"
85922219,85,22,0,0,DOWN,191160817388,"U"
85922219,82,19,0,0,UP,191176749088,"R"
85922219,85,22,0,0,UP,191184729788,"U"
85922219,78,49,0,0,DOWN,191226319888,"N"
85922219,76,38,0,0,DOWN,191265070088,"L"
85922219,78,49,0,0,UP,191276753288,"N"
